_loc,complexity,_too,volume,_pl,difficulty,_i,effort,bugs,time,total_lines,comments,blanks,unique_operators,unique_operands,total_operators,total_operands,result
142,30,574,3444,0.02,63.6,54.15,219038.4,1.15,12168.8,113,12,13,24,40,362,212,0.1564
74,7,172,970.74,0.05,21.94,44.25,21295.68,0.32,1183.09,53,6,6,18,32,94,78,0.2474
41,7,174,1019.29,0.06,15.62,65.26,15920.32,0.34,884.46,35,0,4,16,42,92,82,0.1431
20,3,31,118.03,0.11,9,13.11,1062.25,0.04,59.01,13,4,0,9,5,21,10,0.4256
22,1,109,512.35,0.2,4.91,104.37,2515.16,0.17,139.73,19,0,1,4,22,55,54,0.23
62,9,152,857.87,0.08,12.25,70.03,10508.86,0.29,583.83,39,11,8,14,36,89,63,0.3209
138,41,328,1878.76,0.03,35.76,52.53,67193.22,0.63,3732.96,98,22,16,19,34,200,128,0.2228
25,2,120,605.33,0.05,21.65,27.96,13103.56,0.2,727.98,20,0,3,16,17,74,46,0.2187
80,9,200,1091.89,0.05,20.3,53.79,22165.29,0.36,1231.41,51,13,11,14,30,113,87,0.3014
135,11,352,2317.91,0.05,18.58,124.77,43059.58,0.77,2392.2,92,14,24,18,78,191,161,0.2259
74,10,128,681.21,0.05,19,35.85,12942.93,0.23,719.05,58,0,13,19,21,86,42,0.1035
537,81,1693,12270.74,0.01,95.95,127.89,1177372.47,4.09,65409.58,424,27,74,33,119,1001,692,0
8,1,15,51.89,0.34,2.92,17.79,151.35,0.02,8.41,5,1,0,5,6,8,7,0.4862
41,5,111,573.86,0.05,19,30.2,10903.37,0.19,605.74,28,2,6,18,18,73,38,0.2689
113,19,491,3179.59,0.02,45.4,70.04,144343.07,1.06,8019.06,92,9,12,26,63,271,220,0.1711
19,2,53,225.14,0.08,13.06,17.24,2940.89,0.08,163.38,10,3,2,11,8,34,19,0.4172
288,4,1294,9129.54,0.02,50,182.59,456476.77,3.04,25359.82,221,3,61,20,113,729,565,0.0086
11,2,16,55.35,0.34,2.92,18.98,161.44,0.02,8.97,6,0,3,5,6,9,7,0.4055
18,2,56,277.43,0.07,13.85,20.04,3841.41,0.09,213.41,12,0,4,18,13,36,20,0.2908
50,7,174,913.14,0.04,27.93,32.7,25502.68,0.3,1416.82,39,0,9,17,21,105,69,0.1362
26,2,22,81.41,0.26,3.86,21.11,314.01,0.03,17.44,6,1,11,6,7,13,9,0.4539
21,3,49,224.66,0.07,14.7,15.28,3302.55,0.07,183.47,15,0,4,14,10,28,21,0.2748
33,6,139,724.11,0.04,28.42,25.48,20580.08,0.24,1143.34,25,0,6,18,19,79,60,0.1867
69,11,215,1010.59,0.04,26.74,37.8,27018.54,0.34,1501.03,64,0,3,9,17,114,101,0.0808
41,10,86,448.01,0.08,11.81,37.94,5290.82,0.15,293.93,33,0,3,16,21,55,31,0.1697
269,75,1119,7977.67,0.01,99,80.58,789789.1,2.66,43877.17,226,19,17,45,95,701,418,0.042
53,6,176,942.93,0.03,30.23,31.19,28502.18,0.31,1583.45,37,2,10,19,22,106,70,0.226
19,4,51,236.84,0.12,8.25,28.71,1953.9,0.08,108.55,15,0,2,11,14,30,21,0.2718
150,18,350,2193.38,0.05,21.97,99.85,48179.9,0.73,2676.66,114,0,34,18,59,206,144,0
37,6,94,485.97,0.05,19.68,24.69,9565.99,0.16,531.44,28,0,5,17,19,50,44,0.1881
38,8,114,598.26,0.07,13.82,43.3,8266.92,0.2,459.27,29,2,5,16,22,76,38,0.2603
132,6,173,971.34,0.05,18.59,52.24,18060.94,0.32,1003.39,52,23,51,17,32,103,70,0.3535
31,7,87,453.22,0.06,17.42,26.02,7893.62,0.15,438.53,21,3,5,19,18,54,33,0.3189
62,11,225,1306.65,0.03,29.84,43.79,38988.89,0.44,2166.05,48,0,12,25,31,151,74,0.1003
286,1,1797,13561.77,0.04,26.67,508.42,361750.51,4.52,20097.25,218,0,66,12,175,1019,778,0
57,5,110,528.81,0.05,18.38,28.78,9716.87,0.18,539.83,39,3,9,12,16,61,49,0.2582
45,6,165,906.16,0.06,16,56.63,14498.49,0.3,805.47,34,0,5,16,29,107,58,0.1508
93,16,329,1935.39,0.03,37.5,51.61,72577.11,0.65,4032.06,72,5,11,25,34,227,102,0.1739
5,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,4,3,4,3,0.9345
123,29,467,3016.55,0.03,39.29,76.79,118507.5,1.01,6583.75,106,0,10,25,63,269,198,0
49,6,171,927.89,0.04,25.33,36.63,23506.58,0.31,1305.92,34,0,13,19,24,107,64,0.1501
92,22,403,2671.63,0.03,31.88,83.81,85162.8,0.89,4731.27,79,4,9,26,73,224,179,0.1343
77,8,284,1160.84,0.02,40.95,28.35,47536.38,0.39,2640.91,59,0,16,7,10,167,117,0.0884
22,10,121,605,0.04,28.29,21.39,17112.86,0.2,950.71,19,0,1,19,14,84,44,0.2128
27,1,88,398.07,0.05,19.5,20.41,7762.43,0.13,431.25,17,0,8,13,10,58,30,0.2482
63,11,125,660.68,0.04,23.33,28.31,15415.76,0.22,856.43,35,15,9,21,18,85,40,0.3612
78,6,192,1072.31,0.04,28.21,38.01,30254.54,0.36,1680.81,45,6,19,20,28,113,79,0.2612
80,8,219,1318.9,0.08,13.25,99.54,17475.41,0.44,970.86,55,6,17,13,52,113,106,0.2332
25,2,46,198.81,0.21,4.71,42.17,937.24,0.07,52.07,14,7,2,6,14,24,22,0.4387
209,19,420,2574.3,0.02,43.83,58.74,112821.45,0.86,6267.86,116,47,37,24,46,252,168,0.2744
42,4,160,893.59,0.06,15.44,57.87,13798.14,0.3,766.56,31,3,6,14,34,85,75,0.2654
30,4,137,724.1,0.05,20.57,35.2,14895.77,0.24,827.54,21,0,7,18,21,89,48,0.2059
143,13,486,3155.04,0.04,26.57,118.74,83833.94,1.05,4657.44,81,31,24,20,70,300,186,0.2885
28,2,68,311.78,0.16,6.38,48.85,1989.87,0.1,110.55,16,6,3,7,17,37,31,0.4021
22,2,57,274.02,0.1,9.75,28.1,2671.69,0.09,148.43,10,6,3,12,16,31,26,0.4506
15,1,32,135.93,0.29,3.46,39.27,470.54,0.05,26.14,11,0,2,6,13,17,15,0.3221
168,26,564,4026.71,0.04,25.33,158.95,102009.91,1.34,5667.22,138,9,20,24,117,317,247,0.1161
18,3,63,315,0.06,17.36,18.15,5467.5,0.11,303.75,15,0,3,18,14,36,27,0.2645
129,16,169,784.81,0.02,50.25,15.62,39436.79,0.26,2190.93,46,14,61,15,10,102,67,0.3177
139,20,349,2061.5,0.02,64.31,32.04,132580.53,0.69,7365.58,68,35,26,28,32,202,147,0.3165
115,8,232,1309.37,0.03,37.91,34.54,49635,0.44,2757.5,74,6,32,23,27,143,89,0.2053
246,46,845,5125.85,0.01,92.65,55.32,474915.53,1.71,26384.2,199,19,20,24,43,513,332,0.1065
61,14,226,1262.2,0.03,33.09,38.15,41761.46,0.42,2320.08,54,0,5,19,29,125,101,0.0861
4,1,11,36.54,0.29,3.5,10.44,127.89,0.01,7.11,2,0,0,7,3,8,3,0.5236
61,8,146,801.81,0.05,19.33,41.47,15501.67,0.27,861.2,46,5,8,18,27,88,58,0.2539
33,7,111,613.12,0.05,19.23,31.88,11790.68,0.2,655.04,30,0,1,20,26,61,50,0.1732
78,9,235,1364.73,0.03,31.36,43.51,42802.85,0.45,2377.94,62,2,11,23,33,145,90,0.1618
23,6,66,257.85,0.04,24.75,10.42,6381.91,0.09,354.55,17,0,4,11,4,48,18,0.2547
4,1,6,15.51,0.5,2,7.75,31.02,0.01,1.72,2,0,0,4,2,4,2,0.9666
70,1,450,2860.9,0.06,16.97,168.57,48553.53,0.95,2697.42,52,0,16,12,70,252,198,0.0823
83,14,342,1968.17,0.03,35.38,55.63,69630.72,0.66,3868.37,78,0,2,17,37,188,154,0.0378
24,3,64,325.6,0.12,8.36,38.96,2721.07,0.11,151.17,20,0,2,13,21,37,27,0.2362
8,1,19,65.73,0.3,3.33,19.72,219.1,0.02,12.17,5,0,1,5,6,11,8,0.4189
68,4,137,792.05,0.1,9.9,79.97,7845.03,0.26,435.83,38,15,13,13,42,73,64,0.3573
7,2,14,48.43,0.23,4.38,11.07,211.89,0.02,11.77,5,0,0,7,4,9,5,0.4268
21,2,61,263.64,0.1,10.39,25.38,2738.9,0.09,152.16,12,4,3,11,9,44,17,0.4101
11,1,17,60.94,0.2,4.9,12.44,298.63,0.02,16.59,5,0,3,7,5,10,7,0.4212
22,7,57,257.83,0.08,13.09,19.7,3375.4,0.09,187.52,18,0,2,12,11,33,24,0.2479
69,9,134,687.32,0.02,41.33,16.63,28409.39,0.23,1578.3,44,15,8,20,15,72,62,0.341
19,3,34,146.95,0.13,7.5,19.59,1102.09,0.05,61.23,13,0,4,12,8,24,10,0.3012
30,6,120,594.5,0.04,27.66,21.5,16441.74,0.2,913.43,23,2,3,15,16,61,59,0.2851
5,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,1,3,1,3,1,1
136,10,307,1813.42,0.03,34.5,52.56,62562.83,0.6,3475.71,77,27,25,20,40,169,138,0.3043
69,22,185,1064.65,0.05,19.81,53.73,21095.36,0.35,1171.96,53,0,7,19,35,112,73,0.0823
902,37,3896,31233.49,0.01,133.13,234.62,4157975.43,10.41,230998.66,525,206,135,44,215,2595,1301,0
29,4,100,535.76,0.08,12.4,43.19,6645.43,0.18,369.19,19,5,3,15,26,57,43,0.3553
71,14,245,1329.43,0.02,42.61,31.2,56645.49,0.44,3146.97,59,3,6,20,23,147,98,0.1789
94,19,267,1595.93,0.04,26.56,60.1,42382.92,0.53,2354.61,77,7,9,19,44,144,123,0.191
51,5,110,581.39,0.13,7.5,77.52,4360.46,0.19,242.25,34,1,14,9,30,60,50,0.2258
70,4,252,1523.19,0.04,25.41,59.95,38699.58,0.51,2149.98,54,4,10,23,43,157,95,0.2116
33,4,79,371.33,0.1,10.31,36.01,3829.39,0.12,212.74,26,1,4,10,16,46,33,0.2662
350,69,1251,9516.77,0.03,33.19,286.74,315858.32,3.17,17547.68,325,0,23,21,174,701,550,0
385,26,1533,11410.03,0.01,101.88,111.99,1162486.19,3.8,64582.57,272,25,83,46,128,966,567,0.1014
78,9,239,1434,0.03,34.89,41.1,50039.05,0.48,2779.95,56,0,21,26,38,137,102,0.0855
135,18,315,1804.29,0.02,56.7,31.82,102297.08,0.6,5683.17,87,21,18,25,28,188,127,0.2625
68,11,289,1678.33,0.03,34.2,49.07,57398.73,0.56,3188.82,59,0,7,21,35,175,114,0.0731
24,3,73,315.5,0.05,20.25,15.58,6388.89,0.11,354.94,18,0,3,12,8,46,27,0.2472
57,5,141,765.1,0.05,18.63,41.06,14257.41,0.26,792.08,34,10,11,17,26,84,57,0.3355
129,14,506,3251.69,0.03,39.55,82.22,128601.67,1.08,7144.54,94,8,24,25,61,313,193,0.1666
20,3,56,272.05,0.15,6.84,39.76,1861.37,0.09,103.41,16,0,2,10,19,30,26,0.2628
37,6,65,315.77,0.07,13.93,22.67,4398.21,0.11,244.34,29,0,3,15,14,39,26,0.1979
93,20,362,2268.58,0.04,25.69,88.31,58274.06,0.76,3237.45,76,4,10,21,56,225,137,0.1456
24,2,59,250.63,0.07,15.13,16.57,3790.74,0.08,210.6,15,2,5,11,8,37,22,0.3572
36,3,89,445,0.08,13.22,33.66,5883.89,0.15,326.88,25,5,4,14,18,55,34,0.3363
57,6,158,867.71,0.03,28.7,30.24,24899.58,0.29,1383.31,41,5,9,22,23,98,60,0.2651
97,15,314,1891.02,0.03,33.77,56,63855.03,0.63,3547.5,70,11,12,22,43,182,132,0.2334
48,9,147,787.56,0.02,41.65,18.91,32799.55,0.26,1822.2,40,0,8,24,17,88,59,0.1356
84,21,356,2365.21,0.03,32.47,72.84,76802.79,0.79,4266.82,74,4,6,29,71,197,159,0.1455
95,10,326,1917.74,0.04,27.65,69.36,53022.96,0.64,2945.72,80,0,10,22,37,233,93,0.0415
41,3,99,499.4,0.1,10,49.94,4993.95,0.17,277.44,26,6,7,10,23,53,46,0.3405
133,16,440,2402.15,0.02,44.57,53.9,107055.81,0.8,5947.55,99,6,26,14,30,249,191,0.1486
29,3,88,465.12,0.08,12.04,38.63,5599.99,0.16,311.11,21,0,6,14,25,45,43,0.2208
16,2,34,144.43,0.13,7.56,19.1,1092.25,0.05,60.68,10,0,4,11,8,23,11,0.328
126,32,337,1948.32,0.02,59.62,32.68,116160.08,0.65,6453.34,115,1,6,26,29,204,133,0.0373
12,3,25,104.25,0.13,8,13.03,833.99,0.03,46.33,7,0,2,12,6,17,8,0.3703
24,2,59,254.99,0.08,13,19.61,3314.92,0.08,184.16,13,4,4,10,10,33,26,0.4035
255,41,381,2583.7,0.04,23.16,111.55,59845.66,0.86,3324.76,132,86,36,24,86,215,166,0.2179
18,1,68,315.78,0.2,5.05,62.5,1595.53,0.11,88.64,14,0,2,6,19,36,32,0.2736
34,3,116,617.34,0.06,16.36,37.73,10101.99,0.21,561.22,28,0,4,18,22,76,40,0.1849
14,2,21,79.95,0.15,6.67,11.99,533.03,0.03,29.61,7,1,3,8,6,11,10,0.4399
110,17,322,2069.26,0.03,33.41,61.94,69127.22,0.69,3840.4,81,13,14,27,59,176,146,0.2273
112,31,238,1521.37,0.04,27.33,55.66,41584.16,0.51,2310.23,77,0,31,48,36,197,41,0.024
35,4,62,294.8,0.1,10,29.48,2948.03,0.1,163.78,23,3,6,12,15,37,25,0.3274
26,34,333,1462.64,0.01,104,14.06,152114.74,0.49,8450.82,20,2,2,14,7,229,104,0.2333
142,11,128,651.2,0.03,37.14,17.53,24187.25,0.22,1343.74,38,72,26,20,14,76,52,0.4309
172,22,507,3167.7,0.02,44.2,71.66,140024.04,1.06,7779.11,121,10,16,22,54,290,217,0.1491
151,25,346,2148.47,0.03,39.81,53.96,85536,0.72,4752,112,6,31,26,48,199,147,0.1282
88,14,364,2215.84,0.02,50.45,43.92,111794.23,0.74,6210.79,79,0,2,26,42,201,163,0.033
39,5,113,570.02,0.06,17.88,31.88,10193.24,0.19,566.29,32,0,5,16,17,75,38,0.172
100,11,215,1299.54,0.04,24.57,52.89,31931.67,0.43,1773.98,78,19,2,24,42,129,86,0.2841
298,9,1216,8681.69,0.02,52.04,166.82,451812.89,2.89,25100.72,245,12,37,22,119,653,563,0.0833
75,9,204,1139.33,0.03,30.33,37.56,34559.75,0.38,1919.99,45,14,14,21,27,126,78,0.3179
45,9,150,871.1,0.05,20.71,42.07,18036.96,0.29,1002.05,38,0,2,22,34,86,64,0.1374
59,10,264,1634.11,0.05,19.64,83.22,32088.05,0.54,1782.67,48,5,5,18,55,144,120,0.2255
94,17,251,1470.35,0.03,30.89,47.61,45412.91,0.49,2522.94,83,0,7,23,35,157,94,0.0367
45,6,74,376.47,0.09,10.67,35.29,4015.7,0.13,223.09,26,7,8,16,18,50,24,0.3553
175,37,624,3811.72,0.02,63.79,59.75,243152.23,1.27,13508.46,146,2,24,26,43,413,211,0.0118
790,34,3281,28092.72,0.02,49.3,569.78,1385089.67,9.36,76949.43,589,49,143,23,355,1759,1522,0.0288
38,29,247,1245.97,0.03,33.8,36.86,42113.63,0.42,2339.65,28,2,5,13,20,143,104,0.213
99,13,340,2047.61,0.03,32.42,63.15,66391.36,0.68,3688.41,83,0,14,19,46,183,157,0.032
17,2,41,182.84,0.18,5.71,32,1044.78,0.06,58.04,11,0,4,8,14,21,20,0.3118
35,5,64,320,0.12,8.21,38.97,2627.37,0.11,145.96,28,0,4,13,19,40,24,0.2022
129,17,203,1168.24,0.06,16.21,72.07,18937.82,0.39,1052.1,69,38,20,16,38,126,77,0.3411
187,17,288,1522.2,0.02,50.14,30.36,76327.25,0.51,4240.4,81,24,79,18,21,171,117,0.2864
5,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,1,3,2,3,2,1
24,3,50,229.25,0.11,9.5,24.13,2177.86,0.08,120.99,14,3,5,12,12,31,19,0.3834
202,44,716,4624.95,0.02,41.37,111.79,191348.8,1.54,10630.49,172,7,21,21,67,452,264,0.0489
16,3,30,122.62,0.09,11,11.15,1348.86,0.04,74.94,11,0,2,11,6,18,12,0.3226
34,9,107,519.79,0.04,27.69,18.77,14394.57,0.17,799.7,31,0,1,16,13,62,45,0.1724
47,4,120,642.91,0.07,14.4,44.65,9257.85,0.21,514.32,32,0,13,16,25,75,45,0.1697
63,19,256,1466.35,0.02,49.11,29.86,72013.96,0.49,4000.78,54,1,5,26,27,154,102,0.135
22,5,48,228.23,0.1,10.23,22.31,2335.02,0.08,129.72,16,0,4,14,13,29,19,0.2655
52,8,129,704.27,0.05,21.28,33.1,14986.79,0.23,832.6,41,1,8,19,25,73,56,0.1982
96,15,334,2157.45,0.02,50.92,42.37,109857.36,0.72,6103.19,70,9,14,38,50,200,134,0.2142
41,4,200,1221.7,0.04,24.19,50.51,29548.21,0.41,1641.57,32,3,4,26,43,120,80,0.2528
163,33,433,2782.57,0.02,40.27,69.1,112057.5,0.93,6225.42,143,6,12,27,59,257,176,0.0864
27,10,93,488.06,0.06,15.79,30.92,7704.33,0.16,428.02,21,0,4,17,21,54,39,0.2099
45,8,168,1008,0.05,18.51,54.45,18660.29,0.34,1036.68,33,5,4,23,41,102,66,0.2784
20,3,39,173.92,0.08,12.25,14.2,2130.49,0.06,118.36,14,0,4,14,8,25,14,0.2891
8,1,15,51.89,0.34,2.92,17.79,151.35,0.02,8.41,4,0,2,5,6,8,7,0.4472
11,1,28,112,0.12,8.33,13.44,933.33,0.04,51.85,6,0,3,10,6,18,10,0.3854
84,12,155,807.47,0.05,20.8,38.83,16791.61,0.27,932.87,65,6,9,15,22,94,61,0.227
56,6,178,1063.96,0.08,12.66,84.07,13465.69,0.35,748.09,49,0,7,15,48,97,81,0.1113
31,6,118,648.04,0.07,14.34,45.18,9296,0.22,516.44,24,0,4,16,29,66,52,0.194
37,3,118,644.21,0.07,14.17,45.47,9126.35,0.21,507.02,29,1,4,17,27,73,45,0.2404
22,5,62,276.48,0.06,16,17.28,4423.76,0.09,245.76,13,0,4,11,11,30,32,0.2793
79,14,247,1547.9,0.03,30.64,50.52,47424.91,0.52,2634.72,59,3,8,30,47,151,96,0.1742
97,16,370,2244.45,0.03,31.91,70.33,71631.48,0.75,3979.53,77,2,16,20,47,220,150,0.1168
104,13,309,1725.75,0.02,58.15,29.68,100356.31,0.58,5575.35,77,7,9,25,23,202,107,0.1967
47,9,147,816.52,0.04,27.72,29.46,22634.06,0.27,1257.45,33,3,7,22,25,84,63,0.2555
32,4,33,140.18,0.14,7.22,19.41,1012.42,0.05,56.25,18,9,3,10,9,20,13,0.4408
12,2,35,160.47,0.13,7.5,21.4,1203.55,0.05,66.86,7,0,3,12,12,20,15,0.3585
47,9,130,718.06,0.04,23.38,30.72,16784.72,0.24,932.48,30,4,11,22,24,79,51,0.2834
156,22,458,2768.33,0.02,59.8,46.29,165546.28,0.92,9197.02,114,12,25,26,40,274,184,0.173
201,32,520,3218.71,0.02,61.46,52.37,197816.48,1.07,10989.8,161,21,19,25,48,284,236,0.1677
115,17,405,2567.64,0.03,39.25,65.42,100779.84,0.86,5598.88,98,2,12,27,54,248,157,0.0885
54,6,166,941.62,0.04,23.1,40.76,21751.48,0.31,1208.42,38,2,12,21,30,100,66,0.2235
11,5,28,114.45,0.1,9.6,11.92,1098.71,0.04,61.04,9,0,0,12,5,20,8,0.341
10,6,151,774.52,0.04,23.29,33.25,18041.8,0.26,1002.32,7,0,1,18,17,107,44,0.3053
67,12,251,1538.45,0.03,30.56,50.35,47008.2,0.51,2611.57,55,1,9,25,45,141,110,0.1412
43,6,185,1015.99,0.03,32.81,30.96,33337.26,0.34,1852.07,32,1,8,21,24,110,75,0.2132
12,4,45,203.56,0.11,8.71,23.38,1772.67,0.07,98.48,8,0,2,11,12,26,19,0.336
47,5,121,625.56,0.04,24.5,25.53,15326.24,0.21,851.46,36,1,3,18,18,72,49,0.2181
33,2,45,200.67,0.2,4.9,40.95,983.3,0.07,54.63,19,9,3,7,15,24,21,0.4274
222,19,685,5009.32,0.02,46.32,108.14,232043.52,1.67,12891.31,133,42,37,38,121,390,295,0.2369
50,6,109,580.09,0.08,12.67,45.8,7347.81,0.19,408.21,41,0,4,16,24,71,38,0.1466
48,6,114,589.37,0.1,9.81,60.09,5780.37,0.2,321.13,31,4,9,10,26,63,51,0.2904
155,23,534,3491.91,0.02,54.15,64.48,189081.51,1.16,10504.53,125,9,21,29,64,295,239,0.1338
81,15,266,1485.6,0.05,20.43,72.72,30348.69,0.5,1686.04,72,4,2,13,35,156,110,0.1703
33,3,90,437.22,0.06,15.84,27.6,6927.18,0.15,384.84,27,0,4,13,16,51,39,0.1988
119,12,398,2537.27,0.03,29.05,87.35,73701.53,0.85,4094.53,84,10,23,20,63,215,183,0.2039
163,5,840,5479.79,0.03,37.21,147.28,203890.96,1.83,11327.28,147,1,13,15,77,458,382,0.0189
61,26,297,1795.19,0.03,32.09,55.94,57612.92,0.6,3200.72,41,8,10,23,43,177,120,0.2471
22,2,39,168.56,0.11,9,18.73,1517,0.06,84.28,14,0,5,12,8,27,12,0.2914
234,45,611,4473.7,0.01,67.38,66.39,301448.3,1.49,16747.13,186,1,45,58,102,374,237,0
53,5,160,878.7,0.06,18,48.82,15816.54,0.29,878.7,27,4,20,18,27,106,54,0.2926
4,1,8,22.46,0.27,3.75,5.99,84.22,0.01,4.68,2,0,0,5,2,5,3,0.5857
294,43,814,5811.59,0.02,40.88,142.15,237606.8,1.94,13200.38,223,41,26,28,113,484,330,0.1501
18,4,53,254.79,0.13,7.44,34.24,1895.94,0.08,105.33,13,0,3,11,17,30,23,0.2831
162,27,492,3261.64,0.03,33.11,98.51,107986.84,1.09,5999.27,123,19,16,25,74,296,196,0.1914
23,4,49,224.66,0.11,9.45,23.76,2124.09,0.07,118,14,0,5,13,11,33,16,0.2799
148,19,516,3223.93,0.03,34.67,93,111762.93,1.07,6209.05,118,7,16,19,57,308,208,0.1292
29,3,101,530.04,0.09,11.7,45.3,6201.48,0.18,344.53,28,0,1,13,25,56,45,0.1895
107,7,409,2661.69,0.04,26.1,101.98,69470.06,0.89,3859.45,77,11,17,21,70,235,174,0.2247
31,4,107,576.98,0.05,20.5,28.15,11828.05,0.19,657.11,23,0,6,21,21,66,41,0.2042
98,18,491,3269.18,0.03,38.65,84.58,126364.78,1.09,7020.27,75,8,15,26,75,268,223,0.1824
472,24,1954,14791.5,0.01,71.58,206.64,1058764.59,4.93,58820.26,383,8,78,27,164,1058,903,0
21,3,116,599.71,0.04,22.35,26.83,13405.31,0.2,744.74,15,0,4,19,17,76,40,0.2449
58,9,139,758.86,0.05,20.9,36.31,15860.19,0.25,881.12,44,7,5,19,25,84,55,0.2801
151,20,541,3327.01,0.02,55.4,60.05,184330.69,1.11,10240.59,98,22,26,24,47,324,217,0.2336
61,13,236,1338.69,0.03,29.45,45.45,39430.58,0.45,2190.59,46,6,7,18,33,128,108,0.243
105,123,943,6075.7,0.03,38.08,159.53,231389.88,2.02,12854.99,97,1,5,16,71,605,338,0
198,23,703,4812.38,0.02,49.53,97.16,238361.32,1.6,13242.3,124,37,27,34,81,467,236,0.233
77,10,269,1459.67,0.03,30.81,47.37,44979.31,0.49,2498.85,48,19,8,16,27,165,104,0.3279
258,41,386,2735.76,0.03,36.89,74.16,100924.41,0.91,5606.91,213,0,43,49,87,255,131,0
31,5,98,485.51,0.07,15.24,31.87,7396.91,0.16,410.94,25,0,4,14,17,61,37,0.2002
29,4,105,542.84,0.07,15,36.19,8142.63,0.18,452.37,25,0,2,15,21,63,42,0.1982
62,6,169,953.81,0.05,18.29,52.16,17443.19,0.32,969.07,47,4,9,17,33,98,71,0.2363
18,2,31,142.13,0.12,8.4,16.92,1193.92,0.05,66.33,13,1,2,14,10,19,12,0.3637
6,1,12,41.51,0.33,3,13.84,124.54,0.01,6.92,3,0,1,6,5,7,5,0.4813
56,3,381,2202.7,0.03,35.36,62.29,77889.85,0.73,4327.21,39,8,7,19,36,247,134,0.2765
130,25,456,2813.49,0.02,49.5,56.84,139267.55,0.94,7737.09,105,3,20,24,48,258,198,0.0867
12,4,49,227.55,0.1,9.69,23.48,2205.47,0.08,122.53,8,0,2,12,13,28,21,0.3326
11,3,36,160.54,0.12,8.4,19.11,1348.53,0.05,74.92,9,0,0,12,10,22,14,0.3334
79,14,155,904.1,0.03,29.25,30.91,26444.87,0.3,1469.16,60,5,12,27,30,90,65,0.217
39,3,117,638.75,0.07,13.71,46.6,8755.33,0.21,486.41,28,1,6,15,29,64,53,0.244
34,7,119,641.69,0.06,17.68,36.29,11345,0.21,630.28,26,1,5,17,25,67,52,0.2455
58,18,135,727.96,0.05,20.24,35.97,14733.34,0.24,818.52,43,7,3,19,23,86,49,0.2714
76,8,149,787.52,0.05,20,39.38,15750.5,0.26,875.03,55,7,8,15,24,85,64,0.2592
4,3,21,84,0.13,7.7,10.91,646.8,0.03,35.93,2,0,0,11,5,14,7,0.4956
8,1,14,46.51,0.33,3,15.5,139.52,0.02,7.75,4,0,2,5,5,8,6,0.4506
16,2,41,182.84,0.11,9.39,19.47,1716.63,0.06,95.37,10,1,3,13,9,28,13,0.3809
222,33,776,5775.72,0.02,46.18,125.06,266737.28,1.93,14818.74,185,8,28,37,137,434,342,0.0594
131,21,424,2745.71,0.03,37.76,72.71,103683.28,0.92,5760.18,113,1,15,26,63,244,183,0.0433
59,9,163,919.95,0.05,18.29,50.3,16823.91,0.31,934.66,43,7,7,17,33,92,71,0.2764
118,14,452,2797.8,0.03,30.66,91.25,85782.57,0.93,4765.7,108,1,6,17,56,250,202,0.0564
8,1,16,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4,0,2,4,7,8,8,0.4453
43,4,125,701.84,0.1,10.29,68.19,7223.09,0.23,401.28,32,4,5,13,36,68,57,0.2847
14,2,27,105.49,0.16,6.29,16.78,663.06,0.04,36.84,6,2,4,8,7,16,11,0.4704
43,11,235,1290.59,0.07,14.56,88.65,18789.41,0.43,1043.85,30,0,10,11,34,145,90,0.1452
5,1,13,44.97,0.33,3,14.99,134.92,0.01,7.5,3,0,0,6,5,8,5,0.4788
318,75,1477,11112.3,0.02,63.05,176.24,700659.82,3.7,38925.55,287,4,23,32,152,887,599,0
28,3,70,350,0.11,9.24,37.89,3232.89,0.12,179.61,20,0,5,13,19,43,27,0.234
7,2,13,43.19,0.33,3,14.4,129.56,0.01,7.2,5,0,0,6,4,9,4,0.4303
17,5,48,230.75,0.05,18.9,12.21,4361.23,0.08,242.29,12,0,3,18,10,27,21,0.2924
102,15,175,1025.15,0.08,12.73,80.51,13052.74,0.34,725.15,71,19,10,15,43,102,73,0.2948
91,26,223,1447.68,0.04,25.5,56.77,36915.92,0.48,2050.88,85,0,3,34,56,139,84,0.0228
16,2,32,135.93,0.12,8.57,15.86,1165.15,0.05,64.73,10,0,4,12,7,22,10,0.3298
50,2,104,545.78,0.08,11.96,45.63,6527.58,0.18,362.64,27,12,9,13,25,58,46,0.3857
76,10,212,1236.57,0.04,26.83,46.08,33181.37,0.41,1843.41,58,0,16,21,36,120,92,0.0854
49,6,146,742.77,0.04,24.08,30.85,17885.11,0.25,993.62,39,2,6,15,19,85,61,0.2283
15,2,40,180.94,0.17,5.79,31.27,1046.88,0.06,58.16,11,0,2,9,14,22,18,0.3121
34,7,130,661.37,0.03,29.08,22.75,19230.61,0.22,1068.37,27,0,5,21,13,94,36,0.1809
74,9,312,1989.01,0.04,26.83,74.12,53371.83,0.66,2965.1,63,1,6,23,60,172,140,0.1246
43,4,130,701,0.08,12.5,56.08,8762.52,0.23,486.81,31,6,4,14,28,80,50,0.3122
26,1,74,339.29,0.06,16.8,20.2,5700.03,0.11,316.67,10,7,6,14,10,50,24,0.4557
